Slice	X	Y	AREA
1274	90	14	143
1275	100	13	96
1276	102	13	68
1277	102	13	NP
1278	102	13	NP
1279	102	13	NP
1280	117	19	45
1281	114	19	97
1282	116	22	109
1283	119	27	158
1284	121	36	148
1285	122	40	160
1286	120	54	165
1287	121	68	169
1288	123	76	162
1289	123	85	175
1290	123	85	174
1291	123	83	153
1292	123	84	167
1293	122	81	174
1294	119	84	161
1295	115	87	160
1296	106	90	167
1297	103	90	137
1298	96	91	145
1299	89	90	151
1300	83	87	163
1301	76	86	174
1302	69	82	176
1303	69	82	172
1304	70	82	166
1305	69	81	173
1306	69	73	173
1307	69	73	166
1308	69	73	169
1309	69	73	189
1310	66	72	180
1311	66	71	177
1312	66	71	168
1313	66	71	166
1314	66	71	152
1315	67	69	133
1316	67	66	106
1316	67	56	36	f
1317	67	66	103
1317	68	56	32	f
1318	67	66	103
1318	68	56	31	f
1319	67	66	104
1319	68	56	33	f
1320	67	66	104
1321	68	66	95
1322	68	66	107
1323	67	66	118
1324	67	66	118
1325	68	67	111
1326	68	67	111
1327	68	66	120
1328	68	66	119
1329	67	67	118
1330	67	67	118
1331	69	54	81
1331	66	64	70	f
1332	68	51	123
1333	67	43	147
1334	66	32	136
1335	65	29	117
1336	65	30	116
1337	65	30	130
1338	65	29	142
1339	62	25	172
1340	59	21	163
1341	59	19	173
1342	61	21	162
1343	64	21	161
1344	67	19	178
1345	76	15	163
1346	78	15	168
1347	88	14	151
1348	94	12	145
1349	101	13	73
1350	101	13	NP
1351	101	13	NP
1352	101	13	NP
1353	111	18	32
1354	118	19	96
1355	117	20	90
1356	118	22	115
1357	118	22	111
1358	117	22	118
1359	116	22	119
1360	117	21	110
1361	117	21	107
1362	117	21	101
1363	117	21	102
1364	117	21	101
1365	118	21	105
1366	118	21	94
1367	118	21	96
1368	119	21	103
1369	120	23	92
1370	119	22	99
1371	120	22	101
1372	120	23	108
1373	119	22	100
1374	121	22	98
1375	121	26	70
1376	117	26	75
1377	116	26	81
1378	117	26	85
1379	104	19	151
1380	96	15	152
1381	96	15	151
1382	97	15	149
1383	96	15	153
1384	97	15	155
1385	96	17	162
1386	94	18	170
1387	94	18	172
1388	93	18	163
1389	93	18	146
1390	92	19	152
1391	92	19	155
1392	93	18	173
1393	95	18	162
1394	94	16	175
1395	91	16	151
1396	93	17	132
1397	95	15	154
1398	95	14	149
1399	97	14	135
1400	100	12	99
1401	101	12	83
1402	100	12	111
1403	99	12	117
1404	102	15	157
1405	103	17	158
1406	103	18	148
1407	103	18	146
1408	105	17	163
1409	111	22	132
1410	116	24	114
1411	119	30	140
1412	120	29	133
1413	120	31	145
1414	121	38	147
1415	123	57	155
1416	124	66	176
1417	122	63	148
1418	119	66	165
1419	117	73	179
1420	108	86	178
1421	105	89	170
1422	105	89	156
1423	102	90	130
1424	97	91	155
1425	94	92	155
1426	86	91	139
1427	82	88	161
1428	72	83	176
1429	71	82	149
1430	69	84	176
1431	58	89	163
1432	56	90	147
1433	56	89	150
1434	59	89	138
1435	59	88	134
1436	58	88	140
1437	55	88	172
1438	51	86	151
1439	51	85	156
1440	52	85	164
1441	50	84	168
1442	51	84	175
1443	53	87	137
1444	53	84	163
1445	53	83	151
1446	53	83	155
1447	53	84	156
1448	53	84	163
1449	53	84	161
1450	56	85	164
1451	62	85	167
1452	71	86	174
1453	76	87	179
1454	76	87	181
1455	82	90	166
1456	85	89	138
1457	86	88	132
1458	86	88	131
1459	87	88	127
1460	86	89	137
1461	86	89	139
1462	89	88	129
1463	88	88	155
1464	87	90	151
1465	85	92	158
1466	87	92	137
1467	86	91	145
1468	86	91	141
1469	85	91	145
1470	86	91	143
1471	85	91	153
1472	85	90	156
1473	85	90	149
1474	86	91	140
1475	86	91	138
1476	85	91	133
1477	85	91	140
1478	85	91	139
1479	86	91	136
1480	86	92	154
1481	85	93	163
1482	84	93	172
1483	86	92	157
1484	86	92	159
1485	86	92	158
1486	86	92	150
1487	86	91	128
1488	85	91	140
1489	85	91	142
1490	85	91	140
1491	85	91	142
1492	85	91	143
1493	86	91	130
1494	86	90	156
1495	86	89	161
1496	86	88	165
1497	87	87	152
1498	87	86	150
1499	87	87	159
1500	88	87	158
1501	88	87	150
1502	87	87	150
1503	86	86	145
1504	85	87	146
1505	84	88	156
1506	84	89	151
1507	84	89	159
1508	77	90	159
1509	66	92	154
1510	59	93	166
1511	53	93	170
1512	51	93	168
1513	51	92	153
1514	49	90	152
1515	45	88	144
1516	47	90	143
1517	47	90	139
1518	47	89	131
1519	47	89	119
1520	49	87	131
1521	49	87	145
1522	49	86	142
1523	49	86	159
1524	50	85	162
1525	50	87	155
1526	50	86	169
1527	54	85	162
1528	57	83	184
1529	67	81	168
1530	66	81	166
1531	65	76	171
1532	65	70	144
1533	66	68	132
1534	65	66	92
1534	67	55	39	f
1535	66	45	123
1536	67	33	167
1537	67	22	164
1538	69	19	163
1539	72	16	166
1540	72	18	174
