Slice	X	Y	AREA
1551	43	89	135
1552	51	90	161
1553	55	91	158
1554	54	90	152
1555	59	86	182
1556	64	77	179
1557	68	73	181
1558	68	74	168
1559	66	76	152
1560	65	74	174
1561	65	73	175
1562	66	73	159
1563	66	73	165
1564	67	74	169
1565	68	71	146
1566	68	72	140
1567	68	72	144
1568	68	72	150
1569	68	72	146
1570	67	73	138
1571	66	72	156
1572	66	71	153
1573	65	70	154
1574	65	70	129
1575	65	69	137
1576	65	67	113
1577	65	68	131
1578	65	67	128
1579	64	68	121
1580	65	68	137
1581	65	68	141
1582	65	69	147
1583	65	70	139
1584	65	69	136
1585	65	69	141
1586	65	69	131
1587	64	70	137
1588	65	69	139
1589	65	70	129
1590	65	70	139
1591	65	69	143
1592	65	69	135
1593	64	70	135
1594	66	69	136
1595	66	70	148
1596	64	69	141
1597	65	69	133
1598	65	69	142
1599	65	70	139
1600	64	70	136
1601	66	69	136
1602	65	70	129
1603	65	70	133
1604	65	70	128
1605	65	70	136
1606	65	69	128
1607	65	70	137
1608	65	69	137
1609	65	70	131
1610	65	69	136
1611	65	70	125
1612	65	70	126
1613	65	69	131
1614	65	69	133
1615	65	70	134
1616	65	70	132
1617	65	70	134
1618	65	69	136
1619	65	69	147
1620	66	69	140
1621	65	69	141
1622	65	69	141
1623	65	68	126
1624	64	66	117
1625	68	64	56
1625	71	56	47	f
1626	68	64	57
1626	69	57	35	f
1627	68	56	47
1627	69	63	38	f
1628	68	52	70
1629	64	45	126
1630	63	32	159
1631	61	23	150
1632	60	20	148
1633	57	20	126
1634	54	18	66
1635	37	21	143
1636	35	19	98
1637	32	21	82
1638	30	21	68
1639	32	17	75
1640	30	21	77
1641	32	19	49
1642	31	16	82
1643	31	16	80
1644	31	16	NP
1645	17	35	58
1646	17	39	141
1647	16	49	173
1648	14	57	170
1649	14	59	155
1650	15	57	143
1651	15	58	165
1652	19	63	173
1653	21	74	157
1654	25	82	162
1655	27	85	114
1656	28	85	100
1657	27	85	92
1657	41	87	37	f
1658	27	86	94
1659	28	85	89
1660	28	85	94
1661	29	85	103
1662	28	85	96
1662	40	88	33	f
1663	31	87	72
1663	41	90	63	f
1664	41	90	145
1665	46	90	148
1666	56	85	175
1667	64	80	182
1668	67	78	171
1669	69	82	176
1670	74	82	166
1671	73	82	164
1672	78	87	185
1673	83	88	162
1674	84	90	163
1675	83	89	163
1676	83	88	180
1677	85	86	156
1678	84	87	154
1679	82	88	157
1680	77	88	155
1681	72	81	165
1682	69	75	141
1683	66	69	142
1684	67	65	87
1684	69	56	39	f
1685	69	55	64
1686	68	50	91
1687	64	35	142
1688	62	26	149
1689	61	22	149
1690	56	21	90
1691	39	19	131
1692	34	19	91
1693	34	19	NP
1694	30	17	53
1695	29	16	50
1696	30	16	50
1697	30	17	44
1698	30	18	37
1699	30	17	46
1700	30	17	69
1701	30	17	61
1702	29	17	33
1703	16	25	57
1704	16	25	NP
1705	16	25	NP
1706	16	25	NP
1707	29	17	44
1708	28	17	40
1709	29	17	40
1710	29	17	38
1711	29	17	37
1712	29	18	37
1713	29	18	NP
1714	29	18	NP
1715	29	18	NP
1716	29	18	NP
1717	29	18	NP
1718	30	17	62
1719	29	16	67
1720	29	16	67
1721	31	18	91
1722	32	18	101
1723	32	16	112
1724	41	15	108
1725	41	15	112
1726	40	15	125
1727	39	15	121
1728	38	16	114
1729	38	15	116
1730	37	15	115
1731	34	16	136
1732	35	18	122
1733	33	17	130
1734	31	17	89
1735	18	34	42
1736	16	36	112
1737	17	37	130
1738	18	41	148
1739	20	49	156
1740	21	53	173
1741	20	54	177
1742	18	65	174
1743	20	70	171
1744	20	71	173
1745	20	71	173
1746	20	73	180
1747	19	72	166
1748	19	72	154
1749	20	73	171
1750	20	76	171
1751	22	86	160
1752	22	87	147
1753	18	88	167
1754	18	88	162
1755	18	87	160
1756	18	89	156
1757	17	90	169
1758	17	89	161
1759	20	87	139
1760	21	87	131
1761	23	88	145
1762	25	87	130
1763	30	89	72
1763	41	87	51	f
1764	30	88	69
1764	41	88	51	f
1765	46	88	163
1766	53	85	162
1767	53	85	167
1768	56	85	171
1769	59	83	176
1770	68	77	173
1771	67	72	145
1772	69	71	124
1773	69	70	125
1774	69	71	137
1775	69	69	122
1776	69	70	124
1777	69	69	124
1778	67	67	117
1779	69	66	105
1780	69	66	104
1781	69	66	99
1782	69	66	118
1783	68	66	114
1784	68	66	117
1785	69	67	107
1786	68	65	68
1787	69	55	61
1787	69	64	60	f
1788	68	52	66
1789	65	39	134
1790	64	28	136
1791	64	26	145
1792	64	27	119
1793	66	30	124
1794	67	31	95
1794	59	25	31	f
1795	66	29	129
1796	66	27	119
1797	63	18	142
1798	61	17	157
1799	59	14	71
1799	65	20	62	f
1800	65	19	140
1801	70	17	143
1802	75	16	104
1803	76	16	83
1803	85	14	46	f
1804	84	14	158
1805	93	13	184
1806	106	14	172
1807	113	16	167
1808	116	17	154
1809	116	16	158
1810	116	16	155
1811	116	16	168
1812	114	16	158
1813	114	21	166
1814	118	26	160
1815	119	32	155
1816	117	41	174
1817	115	50	184
1818	115	50	178
1819	117	52	168
1820	121	60	169
1821	123	70	173
1822	123	82	174
1823	121	85	150
1824	112	90	153
1825	106	90	168
1826	103	90	145
1827	103	90	133
1828	102	90	121
1829	102	90	120
1830	102	90	126
1831	102	90	121
1832	102	90	128
1833	92	88	142
1834	86	87	144
1835	82	85	167
1836	78	84	184
1837	74	82	155
1838	73	81	163
1839	70	73	179
1840	69	73	163
1841	70	71	152
1842	71	72	168
1843	69	72	156
1844	68	72	187
1845	68	72	181
1846	68	72	175
1847	69	75	162
1848	67	78	171
1849	66	78	174
1850	67	77	158
1851	67	78	164
1852	67	78	163
1853	62	83	156
1854	61	86	166
1855	61	85	160
1856	56	90	165
1857	53	91	159
1858	53	92	174
1859	53	91	163
1860	53	90	162
1861	51	88	158
1862	47	87	145
1863	47	87	147
1864	47	87	124
1865	47	87	123
1866	51	91	139
1867	52	88	151
1868	60	84	164
1869	68	80	179
1870	67	80	150
1871	67	81	147
1872	67	81	150
1873	67	80	156
1874	67	80	153
1875	67	80	156
1876	68	80	158
1877	67	80	152
1878	67	80	147
1879	67	79	156
1880	67	80	150
1881	67	80	149
1882	67	80	148
1883	66	80	138
1884	67	80	142
1885	66	81	138
1886	66	81	144
1887	66	81	144
1888	66	81	144
1889	66	81	144
1890	66	81	144
1891	66	81	143
1892	66	81	135
1893	64	82	140
1894	64	82	145
1895	65	83	136
1896	65	83	130
1897	65	77	169
1898	67	69	133
1899	67	50	99
1900	66	37	113
1901	66	32	117
1902	63	31	134
1903	68	28	158
1904	70	26	136
1905	72	24	144
1906	74	22	112
1906	85	19	37	f
1907	73	21	113
1907	86	19	39	f
1908	74	21	113
1909	74	22	109
1910	81	19	147
1911	89	14	143
1912	94	14	169
1913	108	13	176
1914	115	13	176
1915	117	14	169
1916	121	20	155
1917	122	22	117
1918	121	24	118
1919	119	24	126
1920	117	24	147
1921	118	24	135
1922	117	24	144
1923	113	23	164
1924	101	21	174
1925	96	22	166
1926	97	19	138
1927	94	17	158
1928	94	18	150
1929	92	17	144
1930	92	15	157
1931	92	17	142
1932	96	17	140
1933	97	19	149
1934	97	17	142
1935	99	17	155
1936	103	19	160
1937	115	14	159
1938	116	15	165
1939	120	17	150
1940	122	21	130
1941	122	21	119
1942	122	21	106
1943	122	20	93
1944	122	20	92
1945	122	20	84
1946	122	22	123
1947	122	22	119
1948	122	22	113
1949	122	22	116
1950	122	22	117
1951	121	22	115
1952	121	22	119
1953	121	22	112
1954	121	23	99
1954	120	34	59	f
1955	121	23	97
1955	120	34	63	f
1956	122	22	99
1956	120	34	66	f
1957	122	24	137
1958	122	22	101
1958	118	32	43	f
1959	122	22	105
1959	118	32	44	f
1960	122	22	104
1961	122	23	104
1962	122	22	102
1963	122	22	100
1964	122	23	105
1965	120	24	119
1966	119	23	121
1967	120	23	119
1968	120	23	119
1969	120	23	122
1970	120	23	123
1971	120	23	123
1972	120	23	124
1973	120	24	125
1974	121	23	103
1975	121	25	130
1976	121	25	129
1977	122	23	96
1978	122	23	97
1979	121	25	131
1980	121	25	129
1981	122	23	101
1982	121	25	130
1983	122	22	81
1984	122	23	96
1985	122	25	138
1986	121	27	145
1987	122	23	96
1987	120	33	45	f
1988	120	27	138
1989	119	28	133
1990	119	28	140
1991	119	28	139
1992	119	28	141
1993	119	27	126
1994	119	27	114
1995	119	26	105
1996	120	24	84
1997	120	26	122
1998	119	27	134
1999	119	28	136
2000	120	27	109
2001	120	26	105
2002	120	27	107
2003	120	26	102
2004	120	26	106
2005	120	27	117
2006	120	27	115
2007	120	27	114
2008	120	27	113
2009	119	27	119
2010	119	28	130
2011	119	28	123
2012	119	28	127
2013	120	24	73
2013	118	33	45	f
2014	121	24	60
2014	117	33	45	f
2015	119	28	120
2016	119	28	124
2017	121	24	74
2017	117	33	45	f
2018	120	24	78
2018	117	33	43	f
2019	119	27	107
2020	120	24	85
2020	119	33	36	f
2021	121	28	141
2022	121	27	144
2023	121	27	141
2024	121	27	136
2025	121	27	135
2026	120	26	128
2027	120	26	131
2028	120	27	134
2029	120	26	133
2030	120	26	132
2031	120	26	130
2032	120	26	129
2033	120	26	131
2034	120	27	130
2035	120	26	127
2036	120	26	127
2037	120	26	123
2038	120	26	123
2039	120	26	125
2040	121	26	123
2041	120	26	125
2042	120	26	128
2043	120	27	139
2044	120	26	122
2045	120	27	127
2046	120	26	129
2047	120	26	122
2048	121	24	96
2048	118	32	30	f
2049	120	26	126
2050	121	24	96
2051	121	24	95
2051	118	32	31	f
2052	121	24	96
2052	118	32	32	f
2053	120	27	135
2054	120	27	134
2055	120	27	137
2056	120	27	130
2057	121	28	143
2058	121	28	140
2059	121	28	136
2060	122	31	158
2061	121	29	135
2062	121	28	127
2063	121	27	121
2064	120	26	107
2065	120	27	126
2066	120	27	134
2067	120	28	142
2068	120	27	137
2069	120	27	132
2070	119	29	146
2071	119	29	138
2072	119	29	146
2073	119	29	143
2074	120	28	134
2075	119	28	138
2076	119	28	143
2077	119	27	131
2078	121	27	115
2079	121	25	102
2080	121	25	87
2081	121	25	86
2082	120	25	105
2083	120	25	101
2084	121	24	82
2085	121	24	84
2086	121	23	71
2086	120	32	32	f
2087	121	23	70
2087	121	33	35	f
2088	121	23	70
2088	121	33	32	f
2089	121	26	112
2090	120	23	75
2090	121	33	32	f
2091	121	27	128
2092	120	26	125
2093	119	30	150
2094	119	38	159
2095	119	42	154
2096	120	46	176
2097	122	57	171
2098	123	69	175
2099	123	76	181
2100	123	83	156
2101	115	90	163
2102	110	91	159
2103	106	92	171
2104	105	91	145
2105	105	91	147
2106	102	91	125
2107	100	90	100
2108	99	91	73
2108	89	93	33	f
2109	88	90	135
2110	83	89	168
2111	81	87	165
2112	80	87	160
2113	80	87	156
2114	81	89	154
2115	72	91	169
2116	67	92	157
2117	59	92	178
2118	55	93	153
2119	53	88	171
2120	50	87	167
2121	51	87	151
2122	52	87	153
2123	51	87	174
2124	51	87	172
2125	52	88	151
2126	53	89	138
2127	53	88	140
2128	53	88	139
2129	53	88	138
2130	53	89	138
2131	53	89	134
2132	58	84	158
2133	66	78	165
2134	69	73	161
2135	70	69	147
2136	70	69	138
2137	70	69	139
2138	70	68	120
2139	70	66	105
2139	71	56	30	f
2140	70	65	83
2140	72	56	37	f
2141	69	65	69
2141	72	55	40	f
2142	70	65	78
2142	72	56	30	f
2143	70	65	80
2144	70	65	77
2144	68	55	30	f
2145	70	65	79
2145	68	56	30	f
2146	69	54	53
2147	67	37	108
2148	67	35	154
2149	69	27	164
2150	64	23	162
2151	63	22	165
2152	62	20	179
2153	66	24	133
2154	68	23	138
2155	71	20	130
2156	72	20	122
2157	72	20	123
2158	73	18	109
2159	77	19	66
2159	87	19	57	f
2160	76	19	61
2160	86	19	58	f
2161	76	19	61
2161	86	19	58	f
2162	76	18	60
2162	86	17	51	f
2163	76	19	60
2163	86	17	52	f
2164	80	17	127
2165	77	19	69
2165	85	15	59	f
2166	77	19	74
2166	86	17	53	f
2167	83	19	142
2168	89	19	121
2169	90	17	142
2170	90	18	144
2171	90	18	144
2172	90	18	145
2173	89	18	126
2174	90	18	139
2175	90	18	147
2176	90	18	142
2177	90	18	136
2178	93	18	152
2179	100	21	165
2180	102	18	155
2181	106	17	158
2182	115	13	170
2183	117	15	158
2184	117	15	163
2185	114	15	148
2186	113	16	153
2187	115	21	125
2188	117	26	156
2189	118	31	154
2190	118	40	165
2191	121	50	163
2192	122	55	167
2193	122	66	161
2194	121	78	166
2195	123	82	155
2196	119	83	160
2197	110	90	167
2198	104	91	140
2199	100	91	92
2199	90	87	34	f
2200	92	88	147
2201	87	85	137
2202	86	86	136
2203	86	85	141
2204	87	87	137
2205	82	90	165
2206	73	92	171
2207	70	92	163
2208	73	91	128
2209	73	92	120
2210	75	90	126
2211	74	90	148
2212	68	91	164
2213	61	89	155
2214	58	90	156
2215	59	90	154
2216	59	88	158
2217	61	88	158
2218	61	89	154
2219	60	90	142
2220	60	91	143
2221	60	91	147
2222	60	91	147
2223	60	90	145
2224	60	89	148
2225	64	77	155
2226	65	68	125
2227	67	69	112
2228	69	65	54
2229	70	55	64
2230	69	48	104
2231	66	36	100
2232	66	36	107
2233	67	28	122
2234	67	24	122
2235	69	25	134
2236	71	22	140
2237	72	22	124
2238	73	22	129
2239	71	21	152
2240	63	18	162
2241	60	19	159
2242	60	18	147
2243	60	18	152
2244	61	19	141
2245	61	19	143
2246	59	17	145
2247	56	15	102
2247	45	13	31	f
2248	54	15	62
2248	42	12	51	f
2249	46	16	124
2250	37	19	142
2251	32	19	76
2252	32	19	NP
